ID,sex,DOB,age97,compcoll_age25,race,father_educ_years,mother_educ_years,parinc,intact,sibsz,region_age17,urban_rural_age17,asvab_mv_pct,grades8th,hsprog,gpa,peers_aspiration_college,delinq,tchgood,schsafe,marstat_age17,res_children_age17,weeks_Unemployed,weeks_Out of labor force,weeks_Employed,weeks_Not working (unclear if unemployed or NILF),weeks_Active military,prop_Unemployed,prop_Out of labor force,prop_Employed,prop_Not working (unclear if unemployed or NILF),prop_Active military
8403,F,1983-11-01,13.0,0.0,Black,11.293814850694716,12.0,1700.0,0.1828740533968335,5.777915391714966,South,Urban,45.23927759126129,3.5,1.0,3.0,About 25%,2.0,1.0,1.0,Never married,0.0,10.0,32.0,735.0,0.0,0.0,0.0128700128700129,0.0411840411840412,0.945945945945946,0.0,0.0
8406,F,1981-10-01,15.0,0.0,Black,13.18982721331876,15.0,7519.5,0.0,3.0,South,Unknown,43.088305085705805,3.0,1.0,3.0,Almost all (>90%),0.0,1.0,1.0,Never married,0.0,53.0,76.0,759.0,0.0,0.0,0.0596846846846847,0.0855855855855856,0.85472972972973,0.0,0.0
8408,F,1980-06-01,16.0,0.0,Black,12.0,10.0,9166.66666666667,0.0,6.0,South,Urban,4.745,1.5,0.0,1.5,Almost none (<10%),5.0,0.0,1.0,Never married,0.0,87.0,318.0,553.0,0.0,0.0,0.0908141962421712,0.331941544885177,0.577244258872651,0.0,0.0
8409,M,1981-07-01,15.0,0.0,Black,12.0,10.0,2500.0,0.0,6.0,South,Rural,31.96799442850459,3.0,1.0,2.5,About half (50%),1.0,1.0,1.0,Never married,0.0,0.0,185.0,62.0,0.0,0.0,0.0,0.748987854251012,0.251012145748988,0.0,0.0
8410,M,1981-10-01,15.0,0.0,Black,8.0,7.0,29355.0,0.0,3.0,South,Urban,11.555,2.5,0.0,2.5,About 75%,1.0,1.0,1.0,Never married,0.0,0.0,58.0,639.0,0.0,0.0,0.0,0.0832137733142037,0.916786226685796,0.0,0.0
8411,F,1984-12-01,12.0,0.0,Black,7.0,8.179136532635418,1640.0,1.0,12.0,Non-interview,Non-interview,1.858,3.5,0.0,3.5,Almost all (>90%),0.0,1.0,1.0,Never married,0.0,23.0,71.0,627.0,0.0,0.0,0.0319001386962552,0.0984743411927878,0.869625520110957,0.0,0.0
8412,M,1982-08-01,14.0,0.0,Black,10.0,10.0,5000.0,1.0,14.0,South,Urban,8.942291323681488,1.5,0.0,1.5,Almost all (>90%),1.0,0.0,1.0,Never married,0.0,7.0,265.0,302.0,0.0,0.0,0.0121951219512195,0.461672473867596,0.526132404181185,0.0,0.0
8413,F,1980-12-01,16.0,0.0,Black,16.0,14.631854054920288,54273.499002879194,0.0,4.0,South,Urban,52.227,2.5,1.0,2.0,About 25%,3.0,1.0,1.0,Never married,0.0,59.0,86.0,723.0,0.0,0.0,0.0679723502304147,0.0990783410138249,0.83294930875576,0.0,0.0
8414,F,1982-02-01,14.0,0.0,Black,12.0,12.0,29933.3333333333,0.0,6.0,South,Rural,32.018,3.0,1.0,4.0,About half (50%),2.0,1.0,0.0,Never married,0.0,39.0,100.0,731.0,0.0,0.0,0.0448275862068966,0.114942528735632,0.840229885057471,0.0,0.0
8415,F,1980-12-01,16.0,0.0,Black,12.0,12.0,35750.0,0.0,5.0,South,Rural,5.492,1.5,0.0,3.0,Almost none (<10%),0.0,0.0,0.0,Never married,0.0,0.0,0.0,423.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8416,M,1983-07-01,13.0,1.0,Black,12.0,12.0,23359.0,1.0,5.0,South,Rural,29.784,4.0,1.0,3.5,About 75%,2.0,1.0,1.0,Never married,0.0,32.0,14.0,752.0,0.0,0.0,0.0401002506265664,0.0175438596491228,0.942355889724311,0.0,0.0
8418,F,1980-04-01,16.0,0.0,Black,12.0,12.0,34583.3333333333,0.0,6.0,South,Rural,22.651,2.5,1.0,2.5,About 25%,0.0,1.0,1.0,Never married,0.0,53.0,137.0,600.0,0.0,180.0,0.054639175257732,0.141237113402062,0.618556701030928,0.0,0.185567010309278
8419,M,1984-05-01,12.0,0.0,Black,12.0,12.0,27894.312268673573,0.0,5.0,South,Unknown,4.558,3.5,0.0,1.5,About 75%,0.0,1.0,0.0,Never married,0.0,13.0,0.0,336.0,0.0,0.0,0.0372492836676218,0.0,0.962750716332378,0.0,0.0
8420,M,1983-06-01,13.0,0.0,Black,12.0,12.0,57029.5,0.356237975639673,5.642384079536758,South,Rural,18.685,2.5,1.0,2.5,About 75%,2.0,1.0,1.0,Never married,0.0,40.0,137.0,623.0,0.0,0.0,0.05,0.17125,0.77875,0.0,0.0
8422,F,1982-01-01,14.0,0.0,Black,10.0,12.0,31075.0,0.0,7.0,South,Rural,13.929,2.5,0.0,2.5,About half (50%),1.0,1.0,0.0,Never married,0.0,244.0,2.0,635.0,0.0,0.0,0.276958002270148,0.0022701475595913,0.720771850170261,0.0,0.0
8423,M,1983-12-01,13.0,0.0,Black,10.0,12.0,29584.0,0.0,7.0,South,Rural,44.454,2.5,1.0,3.5,About 75%,2.0,1.0,0.0,Never married,0.0,0.0,0.0,775.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8424,F,1981-02-01,15.0,0.0,Black,11.292409041823735,12.0,19300.0,0.0,9.0,South,Rural,62.57,3.5,1.0,3.5,About 25%,0.0,1.0,0.0,Never married,0.0,6.0,184.0,663.0,0.0,0.0,0.0070339976553341,0.215709261430246,0.77725674091442,0.0,0.0
8426,M,1982-05-01,14.0,0.0,Black,10.958128671937278,12.0,28000.0,0.0,6.0,Non-interview,Non-interview,15.447,1.5,0.0,2.5,About half (50%),3.0,1.0,1.0,Never married,0.0,192.0,114.0,483.0,0.0,0.0,0.243346007604563,0.144486692015209,0.612167300380228,0.0,0.0
8428,M,1982-04-01,14.0,0.0,Black,10.745317562896348,12.0,13200.0,0.0,6.0,South,Rural,24.288,1.5,0.0,1.5,About 25%,3.0,1.0,1.0,Never married,0.0,38.39599397164746,104.8968454715778,631.173257055575,3.418290434679008,15.836823379554943,0.04682444408475195,0.14665997468298364,0.7834613494774227,0.0050892053090161316,0.017965026444776044
8430,M,1981-01-01,15.0,0.0,Black,9.713116981330737,10.0,22778.209803367587,0.30395123568089566,6.3103635454449165,South,Rural,6.9235204484972215,1.5,0.0,1.5,Almost all (>90%),0.0,0.0,1.0,Never married,0.0,50.0,146.0,735.0,0.0,0.0,0.0537056928034372,0.156820622986037,0.789473684210526,0.0,0.0
8431,F,1982-05-01,14.0,0.0,Black,10.090534425206032,10.0,15521.62547521844,0.236835719409331,6.840358164110427,South,Rural,12.758894040811853,2.5,0.0,3.5,Almost none (<10%),1.0,0.0,0.0,Never married,0.0,0.0,880.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8432,M,1982-01-01,14.0,0.0,Black,15.0,13.0,38012.5,0.0,7.0,South,Rural,58.941,2.5,1.0,1.5,About half (50%),2.0,1.0,1.0,Never married,0.0,0.0,0.0,878.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8433,M,1983-04-01,13.0,1.0,Black,15.0,13.0,74675.0,0.0,7.0,South,Rural,80.476,4.0,1.0,3.5,About half (50%),3.0,1.0,1.0,Never married,0.0,47.0,54.0,707.0,0.0,0.0,0.0581683168316832,0.0668316831683168,0.875,0.0,0.0
8434,M,1983-09-01,13.0,0.0,Black,12.0,12.0,71750.0,1.0,6.0,South,Rural,27.679,2.5,0.0,2.5,About 75%,2.0,0.0,1.0,Never married,0.0,24.0,127.0,570.0,0.0,0.0,0.0332871012482663,0.176144244105409,0.790568654646325,0.0,0.0
8435,F,1983-09-01,13.0,0.0,Black,12.0,9.0,15125.0,0.0,6.0,South,Rural,31.032,1.5,0.0,2.0,About 75%,1.0,0.0,1.0,Never married,1.0,64.0,95.0,594.0,31.0,0.0,0.0816326530612245,0.121173469387755,0.75765306122449,0.0395408163265306,0.0
8437,M,1983-06-01,13.0,0.0,Black,11.0,12.0,39900.0,0.0,5.0,South,Rural,30.40880790846203,3.5,0.0,3.0,Almost all (>90%),1.0,1.0,1.0,Never married,0.0,75.0,372.0,356.0,0.0,0.0,0.0933997509339975,0.463262764632628,0.443337484433375,0.0,0.0
8438,F,1980-06-01,16.0,1.0,Black,12.0,13.0,41500.0,0.0,2.0,South,Rural,35.713,4.0,1.0,3.0,About 75%,0.0,1.0,1.0,Never married,0.0,0.0,14.0,954.0,0.0,0.0,0.0,0.0144628099173554,0.985537190082645,0.0,0.0
8439,F,1981-09-01,15.0,1.0,Black,12.0,13.0,65290.0,1.0,5.0,South,Urban,35.845,2.5,0.0,2.5,About 75%,0.0,0.0,1.0,Never married,0.0,70.0,15.0,813.0,0.0,0.0,0.0779510022271715,0.0167037861915367,0.905345211581292,0.0,0.0
8440,F,1980-02-01,16.0,1.0,Black,12.0,11.0,43957.5,0.0,10.0,South,Urban,65.985,3.5,1.0,3.5,About half (50%),0.0,1.0,1.0,Never married,0.0,120.0,49.0,817.0,0.0,0.0,0.121703853955375,0.0496957403651116,0.828600405679513,0.0,0.0
8441,M,1981-08-01,15.0,0.0,Black,10.196048702039006,12.0,30643.75,0.0,10.0,South,Rural,4.368,1.5,-0.05491545624879901,1.0,About 75%,8.0,1.0,0.0,Never married,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8442,M,1981-12-01,15.0,0.0,Black,7.605330085237123,6.0,3050.0,0.0,4.0,South,Rural,-1.5205715905577364,1.0,0.0,3.0,About half (50%),1.0,1.0,1.0,Never married,0.0,371.0,21.0,477.0,13.0,0.0,0.420634920634921,0.0238095238095238,0.540816326530612,0.0147392290249433,0.0
8443,M,1984-03-01,12.0,0.0,Black,12.0,12.0,19700.0,0.0,4.0,South,Rural,15.576393806253513,2.0,0.0,2.5,Almost all (>90%),0.0,1.0,0.0,Never married,0.0,242.0,47.0,503.0,0.0,0.0,0.305555555555556,0.0593434343434343,0.63510101010101,0.0,0.0
8444,F,1984-12-01,12.0,1.0,Black,12.0,12.0,60970.02176709045,1.0,3.0,South,Rural,27.52,2.5,1.0,2.5,About half (50%),0.0,1.0,1.0,Never married,0.0,22.0,90.0,619.0,0.0,0.0,0.0300957592339261,0.12311901504788,0.846785225718194,0.0,0.0
8445,M,1981-04-01,15.0,0.0,Black,12.0,12.0,27000.0,0.30284642176682586,5.661860188115687,South,Rural,16.54100273368025,1.5,0.0,2.0,About half (50%),0.0,1.0,1.0,Never married,0.0,82.0,23.0,811.0,0.0,0.0,0.0895196506550218,0.0251091703056769,0.885371179039301,0.0,0.0
8446,M,1981-11-01,15.0,0.0,Black,12.0,12.0,66762.5,1.0,8.0,South,Rural,22.699,2.5,0.0,3.5,About half (50%),0.0,0.0,1.0,Never married,0.0,0.0,0.0,0.0,0.0,896.0,0.0,0.0,0.0,0.0,1.0
8447,M,1982-11-01,14.0,1.0,Black,12.0,14.0,31350.0,0.0,8.0,South,Urban,18.727,2.5,1.0,3.5,Almost all (>90%),0.0,1.0,1.0,Never married,0.0,17.0,1.0,816.0,0.0,0.0,0.0203836930455636,0.001199040767386,0.97841726618705,0.0,0.0
8450,F,1982-03-01,14.0,1.0,Black,14.0,16.0,37083.3333333333,1.0,4.0,South,Urban,89.207,4.0,1.0,4.0,About half (50%),1.0,1.0,1.0,Never married,0.0,0.0,1.0,863.0,0.0,0.0,0.0,0.0011574074074074,0.998842592592593,0.0,0.0
8451,F,1982-09-01,14.0,1.0,Black,12.0,13.0,84633.3333333333,1.0,4.0,South,Urban,24.704,3.0,1.0,3.5,About 75%,0.0,1.0,1.0,Never married,0.0,0.0,15.0,855.0,0.0,0.0,0.0,0.0172413793103448,0.982758620689655,0.0,0.0
8452,M,1980-12-01,16.0,0.0,Black,12.0,12.0,56678.6666666667,1.0,4.0,South,Urban,12.668,2.0,0.0,2.0,About half (50%),7.0,1.0,1.0,Never married,0.0,0.0,34.0,624.0,302.0,0.0,0.0,0.0354166666666667,0.65,0.314583333333333,0.0
8453,M,1981-01-01,15.0,0.0,Black,12.817582701197429,13.033421600293872,833.333333333333,0.0,2.0,South,Urban,69.719,3.0,1.0,2.5,About 25%,6.0,0.0,1.0,Never married,0.0,0.0,106.0,416.0,0.0,407.0,0.0,0.114101184068891,0.447793326157158,0.0,0.43810548977395
8454,M,1983-08-01,13.0,0.0,Black,9.975327361868967,10.0,0.0,0.0,5.0,South,Urban,9.481,2.5,1.0,2.5,About half (50%),0.0,1.0,1.0,Never married,0.0,91.0,73.0,651.0,0.0,0.0,0.111656441717791,0.0895705521472393,0.798773006134969,0.0,0.0
8455,M,1984-12-01,12.0,0.0,Black,10.441593315649756,10.0,10250.0,0.0,5.0,South,Urban,25.773,4.0,0.0,3.0,Almost all (>90%),1.0,1.0,1.0,Never married,0.0,144.0,203.0,381.0,0.0,0.0,0.197802197802198,0.278846153846154,0.523351648351648,0.0,0.0
8456,F,1980-08-01,16.0,1.0,Black,6.0,12.0,4500.0,0.0,12.0,South,Urban,6.615,3.0,0.0,2.5,Almost none (<10%),0.0,1.0,1.0,Never married,0.0,104.0,179.0,671.0,0.0,0.0,0.109014675052411,0.187631027253669,0.70335429769392,0.0,0.0
8457,M,1983-08-01,13.0,0.0,Black,6.0,12.0,37500.0,0.0,12.0,South,Urban,11.177,3.0,0.0,3.0,About half (50%),0.0,1.0,1.0,Never married,0.0,175.0,226.0,387.0,0.0,0.0,0.222081218274112,0.286802030456853,0.491116751269036,0.0,0.0
8458,F,1984-12-01,12.0,0.0,Black,9.0,12.0,21100.0,1.0,8.0,South,Urban,23.53535296513987,2.5,0.0,2.5,Almost all (>90%),0.0,1.0,0.0,Never married,0.0,23.0,12.0,719.0,0.0,0.0,0.0305039787798408,0.0159151193633952,0.953580901856764,0.0,0.0
8459,F,1984-06-01,12.0,0.0,Black,10.362387479870169,11.0,2857.0,0.0,7.0,South,Urban,22.668,2.5,0.0,2.0,About half (50%),0.0,1.0,1.0,Never married,1.0,10.0,1.0,734.0,0.0,0.0,0.0134228187919463,0.0013422818791946,0.985234899328859,0.0,0.0
8460,M,1983-01-01,13.0,0.0,Black,6.0,7.924318348032671,8900.0,0.0,16.0,South,Unknown,20.45,2.5,1.0,2.0,About 25%,0.0,1.0,1.0,Never married,0.0,80.0,21.0,515.0,111.0,0.0,0.110041265474553,0.0288858321870702,0.708390646492435,0.152682255845942,0.0
8461,F,1981-07-01,15.0,0.0,Black,12.0,13.0,43456.0,0.0,5.0,South,Urban,66.045,3.5,1.0,3.5,About half (50%),1.0,1.0,1.0,Never married,0.0,3.0,29.0,898.0,0.0,0.0,0.0032258064516129,0.0311827956989247,0.965591397849462,0.0,0.0
8462,M,1983-07-01,13.0,0.0,Black,12.0,19.0,43401.6666666667,0.0,0.0,South,Urban,63.167,2.5,0.0,2.5,About 75%,0.0,0.0,1.0,Never married,0.0,83.0,430.0,183.0,0.0,0.0,0.119252873563218,0.617816091954023,0.262931034482759,0.0,0.0
8463,M,1981-08-01,15.0,0.0,Black,12.290697457834057,10.0,270543.0,0.0,6.0,South,Urban,1.388,3.5,0.0,3.5,About half (50%),8.0,0.0,0.0,Never married,0.0,87.0,328.0,398.0,0.0,0.0,0.107011070110701,0.403444034440344,0.489544895448954,0.0,0.0
8464,M,1984-12-01,12.0,0.0,Black,12.124379422847197,14.0,16866.6666666667,0.0,6.0,South,Urban,1.714,2.0,0.0,2.5,About half (50%),0.0,1.0,1.0,Never married,0.0,13.0,499.0,246.0,0.0,0.0,0.0171503957783641,0.658311345646438,0.324538258575198,0.0,0.0
8467,F,1982-08-01,14.0,1.0,Black,12.0,16.0,40500.0,0.0,2.0,South,Urban,57.875,2.5,1.0,2.5,Almost all (>90%),0.0,1.0,1.0,Never married,0.0,5.0,19.0,827.0,0.0,0.0,0.0058754406580493,0.0223266745005875,0.971797884841363,0.0,0.0
8468,F,1980-12-01,16.0,0.0,Black,9.0,12.0,19785.5,0.0,8.0,South,Urban,15.385,3.5,0.0,2.5,About half (50%),1.0,1.0,1.0,Never married,0.0,15.0,15.0,901.0,0.0,0.0,0.0161117078410312,0.0161117078410312,0.967776584317938,0.0,0.0
8469,F,1983-12-01,13.0,0.0,Black,12.0,10.0,18850.0,0.0,6.0,South,Urban,9.644,3.5,0.0,2.0,About half (50%),4.0,1.0,0.0,Never married,0.0,7.0,0.0,575.0,0.0,0.0,0.0120274914089347,0.0,0.987972508591065,0.0,0.0
8470,F,1982-08-01,14.0,0.0,Black,9.0,12.0,14750.0,1.0,3.0,South,Urban,16.58,1.5,0.0,0.0,Almost none (<10%),1.0,0.0,1.0,Never married,0.0,38.0,43.0,768.0,0.0,0.0,0.0447585394581861,0.0506478209658422,0.904593639575972,0.0,0.0
8471,F,1980-07-01,16.0,0.0,Black,11.505109936059785,11.531648074305949,28578.8425954173,0.0,4.0,South,Urban,31.554,3.5,0.0,3.5,About 75%,0.0,1.0,1.0,Never married,0.0,24.0,75.0,852.0,0.0,0.0,0.0252365930599369,0.0788643533123028,0.89589905362776,0.0,0.0
8473,M,1983-03-01,13.0,0.0,Black,10.119911226509686,10.944702604795305,2666.66666666667,0.0,4.0,South,Rural,3.256,2.0,0.0,2.5,About 75%,1.0,1.0,1.0,Never married,0.0,246.0,4.0,514.0,0.0,0.0,0.321989528795811,0.0052356020942408,0.672774869109948,0.0,0.0
8475,M,1984-12-01,12.0,0.0,Black,12.0,12.1193325507018,18500.0,0.0,11.0,South,Urban,36.797,0.0,0.0,1.0,About 25%,4.0,0.0,1.0,Never married,0.0,111.0,505.0,108.0,0.0,0.0,0.153314917127072,0.697513812154696,0.149171270718232,0.0,0.0
8477,M,1983-09-01,13.0,0.0,Black,10.535581903500614,10.629656826665379,18000.0,0.0,6.0,South,Urban,0.0,3.0,0.0,3.5,About half (50%),1.0,1.0,1.0,Never married,0.0,91.0,380.0,110.0,0.0,0.0,0.156626506024096,0.654044750430293,0.189328743545611,0.0,0.0
8481,M,1980-02-01,16.0,0.0,Black,16.0,16.0,18166.6666666667,0.0,3.0,South,Unknown,50.367,3.0,0.0,3.0,About half (50%),2.0,1.0,1.0,Never married,0.0,16.0,134.0,825.0,0.0,0.0,0.0164102564102564,0.137435897435897,0.846153846153846,0.0,0.0
8482,M,1980-12-01,16.0,0.0,Black,16.0,16.0,9000.0,0.0,3.0,South,Unknown,3.928,2.5,0.0,2.5,About half (50%),8.0,1.0,0.0,Never married,0.0,108.0,78.0,743.0,0.0,0.0,0.116254036598493,0.0839612486544672,0.79978471474704,0.0,0.0
8483,M,1982-11-01,14.0,0.0,Black,16.0,16.0,25750.0,0.0,3.0,South,Rural,4.332,2.5,0.0,2.5,Almost all (>90%),2.0,1.0,0.0,Never married,0.0,81.0,6.0,741.0,0.0,0.0,0.0978260869565217,0.0072463768115942,0.894927536231884,0.0,0.0
8487,M,1981-10-01,15.0,0.0,Black,10.0,12.0,20625.0,0.0,10.0,South,Urban,22.135,2.5,0.0,2.5,About 75%,1.0,0.0,1.0,Never married,0.0,40.82765935639992,122.15349334212578,648.5723277883411,3.256528489502884,14.06485484705243,0.04682444407426367,0.1466599747024031,0.7834613494754513,0.005089205315789713,0.017965026430156072
8489,M,1981-10-01,15.0,0.0,Black,15.0,12.0,32750.0,0.0,10.0,South,Urban,9.809,2.5,0.0,2.5,About 25%,1.0,1.0,0.0,Never married,0.0,30.0,529.0,227.0,1.0,0.0,0.0381194409148666,0.672172808132147,0.28843710292249,0.0012706480304955,0.0
8490,F,1981-12-01,15.0,0.0,Hispanic,11.471716917140396,11.087966045048823,31595.3333333333,0.0,6.0,South,Urban,24.778,3.5,0.0,3.5,Almost all (>90%),1.0,1.0,1.0,Never married,2.0,56.0,239.0,589.0,0.0,0.0,0.0633484162895928,0.270361990950226,0.666289592760181,0.0,0.0
8491,F,1980-09-01,16.0,0.0,Hispanic,9.578504769185576,9.674753071520954,15250.0,1.0,11.0,South,Urban,18.337,2.0,0.0,2.0,About half (50%),3.0,1.0,1.0,Never married,0.0,28.0,31.0,885.0,0.0,0.0,0.0296610169491525,0.0328389830508475,0.9375,0.0,0.0
8492,F,1982-06-01,14.0,0.0,Hispanic,9.371207068830568,9.608260399615368,14533.3333333333,1.0,11.0,South,Urban,1.227,0.0,0.0,2.0,About 75%,1.0,0.0,0.0,Never married,0.0,5.0,845.0,9.0,0.0,0.0,0.0058207217694994,0.983701979045402,0.010477299185099,0.0,0.0
8493,F,1982-12-01,14.0,0.0,Black,10.331615076923866,10.544415600892876,242.0,0.0,5.0,South,Urban,1.007,3.5,0.0,3.5,About half (50%),2.0,1.0,0.0,Never married,0.0,16.0,537.0,272.0,0.0,0.0,0.0193939393939394,0.650909090909091,0.32969696969697,0.0,0.0
8494,F,1980-05-01,16.0,0.0,Hispanic,9.126781659014288,7.0,11604.0,0.0,2.0,South,Urban,54.275,2.5,0.0,2.5,About 75%,1.0,1.0,1.0,Married,0.0,19.0,4.0,947.0,0.0,0.0,0.0195876288659794,0.0041237113402061,0.976288659793814,0.0,0.0
8495,F,1982-03-01,14.0,0.0,Black,10.974674493447619,11.0,5300.0,0.0,2.0,South,Urban,20.204242293691713,2.5,0.0,2.5,Almost none (<10%),0.0,0.0,1.0,Never married,1.0,3.0,87.0,792.0,0.0,0.0,0.0034013605442176,0.0986394557823129,0.897959183673469,0.0,0.0
8496,F,1983-11-01,13.0,0.0,Black,10.707144843541187,12.0,18500.0,0.0,9.0,South,Urban,3.302,3.0,0.0,2.0,About 75%,1.0,1.0,1.0,Never married,0.0,86.0,376.0,316.0,0.0,0.0,0.110539845758355,0.483290488431877,0.406169665809769,0.0,0.0
8497,F,1982-10-01,14.0,0.0,Black,10.020687179985828,10.257015757571857,9536.66666666667,0.14494767016082902,6.345695631064007,South,Urban,1.405,3.0,0.0,2.5,Almost all (>90%),0.0,1.0,0.0,Never married,1.0,52.0,116.0,679.0,0.0,0.0,0.0613931523022432,0.136953955135773,0.801652892561983,0.0,0.0
8498,F,1984-02-01,12.0,0.0,Hispanic,15.086490457823016,16.0,72966.6666666667,0.0,3.0,South,Urban,83.241,3.5,0.0,3.5,About 75%,0.0,1.0,1.0,Never married,0.0,13.0,479.0,274.0,0.0,0.0,0.0169712793733681,0.62532637075718,0.357702349869452,0.0,0.0
8499,F,1981-11-01,15.0,0.0,Black,11.46182754227258,12.0,6500.0,0.0,6.0,South,Urban,48.577,3.5,0.0,3.0,About 75%,2.0,1.0,1.0,Never married,0.0,17.0,70.0,818.0,0.0,0.0,0.0187845303867403,0.0773480662983425,0.903867403314917,0.0,0.0
8500,M,1980-10-01,16.0,0.0,Hispanic,12.0,12.0,37666.6666666667,1.0,2.0,South,Urban,66.3,2.5,1.0,2.5,About 25%,0.0,1.0,0.0,Never married,0.0,73.0,4.0,861.0,0.0,0.0,0.0778251599147122,0.0042643923240938,0.917910447761194,0.0,0.0
8501,M,1982-09-01,14.0,0.0,Hispanic,12.0,12.0,57250.0,1.0,2.0,South,Urban,88.603,0.0,1.0,4.0,About 25%,2.0,1.0,1.0,Never married,0.0,22.0,5.0,306.0,0.0,504.0,0.026284348864994,0.005973715651135,0.365591397849462,0.0,0.602150537634409
8502,F,1984-03-01,12.0,0.0,Hispanic,12.0,12.0,33250.0,1.0,2.0,South,Urban,44.175,2.5,1.0,3.0,Almost all (>90%),0.0,1.0,1.0,Never married,0.0,57.0,203.0,503.0,0.0,0.0,0.0747051114023591,0.26605504587156,0.659239842726081,0.0,0.0
8503,M,1983-09-01,13.0,0.0,Black,10.51495630357545,10.0,27333.3333333333,0.0,3.0,South,Unknown,23.928,3.5,0.0,3.0,About 75%,0.0,1.0,1.0,Never married,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8504,M,1982-01-01,14.0,0.0,Black,7.0,12.0,3027.5,1.0,9.0,South,Unknown,51.4,4.0,0.0,2.5,About half (50%),0.0,1.0,1.0,Never married,0.0,3.0,0.0,664.0,0.0,0.0,0.0044977511244377,0.0,0.995502248875562,0.0,0.0
8505,F,1980-11-01,16.0,0.0,Black,11.158680613553251,12.0,2500.0,0.0,4.0,South,Urban,12.546,3.5,0.0,3.5,About half (50%),0.0,0.0,1.0,Never married,0.0,61.0,8.0,811.0,0.0,0.0,0.0693181818181818,0.009090909090909,0.921590909090909,0.0,0.0
8507,M,1984-02-01,12.0,0.0,Black,12.0,11.0,6425.0,0.0,7.0,South,Unknown,2.791,1.0,0.0,2.5,About half (50%),0.0,1.0,0.0,Never married,0.0,0.0,147.0,625.0,0.0,0.0,0.0,0.190414507772021,0.809585492227979,0.0,0.0
8508,F,1982-04-01,14.0,0.0,Black,10.374406248641087,12.0,33150.0,0.0,16.0,South,Urban,11.732,2.5,0.0,3.5,About 75%,0.0,1.0,1.0,Never married,0.0,1.0,131.0,729.0,0.0,0.0,0.0011614401858304,0.152148664343786,0.846689895470383,0.0,0.0
8509,F,1981-06-01,15.0,0.0,Black,12.0,12.0,4250.0,0.0,10.0,South,Urban,1.567,3.5,0.0,3.5,About 75%,4.0,0.0,1.0,Never married,0.0,119.0,13.0,773.0,0.0,0.0,0.131491712707182,0.0143646408839779,0.85414364640884,0.0,0.0
8510,F,1982-08-01,14.0,0.0,Black,12.0,12.0,3049.2,0.0,6.0,South,Urban,5.264,3.5,0.0,3.0,About half (50%),0.0,0.0,1.0,Never married,3.0,18.0,39.0,827.0,0.0,0.0,0.0203619909502262,0.0441176470588235,0.93552036199095,0.0,0.0
8511,M,1980-01-01,16.0,0.0,Black,12.0,14.0,9250.0,0.0,7.0,South,Urban,37.69126429021578,3.0,0.0,3.5,About half (50%),0.0,1.0,1.0,Never married,0.0,73.0,1.0,906.0,0.0,0.0,0.0744897959183674,0.0010204081632653,0.924489795918367,0.0,0.0
8512,F,1983-05-01,13.0,0.0,Black,14.0,16.0,1771.5,1.0,6.0,South,Urban,58.181,2.5,0.0,3.5,About half (50%),0.0,1.0,1.0,Never married,0.0,0.0,35.0,769.0,0.0,0.0,0.0,0.0435323383084577,0.956467661691542,0.0,0.0
8513,F,1984-04-01,12.0,0.0,Black,12.0,12.0,20452.6666666667,1.0,3.0,South,Urban,18.38,3.0,0.0,3.0,About half (50%),2.0,1.0,0.0,Never married,0.0,4.0,87.0,666.0,0.0,0.0,0.0052840158520475,0.114927344782034,0.879788639365918,0.0,0.0
8514,M,1983-02-01,13.0,0.0,Black,12.0,12.0,17866.6666666667,1.0,2.0,South,Urban,21.984,2.5,0.0,3.5,About 75%,0.0,1.0,1.0,Never married,0.0,0.0,0.0,831.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8515,F,1984-08-01,12.0,0.0,Black,12.0,12.0,24603.5,0.0,2.0,South,Urban,22.208,2.5,0.0,2.5,About 25%,0.0,0.0,0.0,Never married,0.0,0.0,13.0,728.0,0.0,0.0,0.0,0.0175438596491228,0.982456140350877,0.0,0.0
8516,M,1980-04-01,16.0,0.0,Hispanic,5.0,5.0,43800.0,1.0,7.0,South,Unknown,27.070154992655524,3.0,0.0,3.5,About 75%,0.0,1.0,1.0,Never married,0.0,4.0,4.0,1002.0,0.0,0.0,0.0039603960396039,0.0039603960396039,0.992079207920792,0.0,0.0
8518,M,1983-10-01,13.0,0.0,Hispanic,5.0,5.0,37500.0,1.0,7.0,Non-interview,Non-interview,19.090002818507052,2.5,0.0,3.0,Almost all (>90%),0.0,1.0,1.0,Never married,0.0,0.0,3.0,595.0,0.0,0.0,0.0,0.0050167224080267,0.994983277591973,0.0,0.0
8519,M,1982-01-01,14.0,0.0,Black,13.768574988589924,15.0,73750.0,0.0,2.0,South,Unknown,30.582,3.0,0.0,3.0,About half (50%),0.0,1.0,1.0,Never married,0.0,0.0,146.0,751.0,0.0,0.0,0.0,0.162764771460424,0.837235228539576,0.0,0.0
