"ID","sex","DOB","age97","compcoll_age25","race","father_educ_years","mother_educ_years","parinc","intact","sibsz","region_age17","urban_rural_age17","asvab_mv_pct","grades8th","hsprog","gpa","peers_aspiration_college","delinq","tchgood","schsafe","marstat_age17","res_children_age17","weeks_Unemployed","weeks_Out of labor force","weeks_Employed","weeks_Not working (unclear if unemployed or NILF)","weeks_Active military","prop_Unemployed","prop_Out of labor force","prop_Employed","prop_Not working (unclear if unemployed or NILF)","prop_Active military"
3953,"M",1980-06-01,16,0,"Non-Black / Non-Hispanic",11,12,72000,0,5,"South","Rural",42.865,3.5,0,2.5,"About half (50%)",2,1,1,"Never married",0,0,864,0,0,0,0,1,0,0,0
3955,"F",1981-07-01,15,0,"Non-Black / Non-Hispanic",12,12,NA,NA,NA,"South","Rural",10.529,2.5,0,2.5,"About 25%",0,1,0,"Married",2,2,11,891,0,0,0.00221238938053097,0.0121681415929204,0.985619469026549,0,0
3956,"M",1980-02-01,16,0,"Black",12,12,NA,1,5,"South","Rural",64.517,3,1,3,"About half (50%)",0,1,1,"Never married",0,6,41,927,0,0,0.00616016427104723,0.0420944558521561,0.951745379876797,0,0
3957,"M",1981-03-01,15,0,"Black",12,12,57125,1,5,"South","Rural",60.496,3.5,1,2.5,"About 25%",1,1,1,"Never married",0,34,52,737,0,0,0.0413122721749696,0.06318347509113,0.8955042527339,0,0
3958,"M",1982-10-01,14,0,"Black",NA,NA,54000,0,5,"South","Rural",32.983,2.5,0,3,"About half (50%)",6,0,0,"Never married",0,1,273,558,0,0,0.00120192307692308,0.328125,0.670673076923077,0,0
3959,"M",1982-05-01,14,0,"Black",12,12,77500,1,5,"South","Rural",43.172,2,0,2.5,"About 75%",1,0,1,"Never married",0,10,95,304,206,0,0.016260162601626,0.154471544715447,0.494308943089431,0.334959349593496,0
3960,"M",1984-03-01,12,0,"Black",NA,NA,NA,NA,NA,"South","Unknown",72.105,3.5,1,3.5,"About 25%",0,1,1,"Never married",0,11,1,754,0,0,0.0143603133159269,0.00130548302872063,0.984334203655353,0,0
3961,"M",1981-01-01,15,0,"Non-Black / Non-Hispanic",13,13,57000,1,3,"South","Rural",94.225,3.5,0,2.5,"About half (50%)",2,1,1,"Never married",0,0,0,53,0,0,0,0,1,0,0
3962,"M",1983-09-01,13,0,"Non-Black / Non-Hispanic",13,13,162470,1,3,"South","Urban",48.853,3.5,0,3.5,"About 75%",2,1,1,"Never married",0,0,0,789,0,0,0,0,1,0,0
3963,"F",1981-09-01,15,1,"Non-Black / Non-Hispanic",16,12,80400,1,2,"South","Urban",73.198,3.5,1,3.5,"Almost all (>90%)",3,1,1,"Never married",0,0,0,270,0,0,0,0,1,0,0
3964,"F",1983-11-01,13,1,"Non-Black / Non-Hispanic",16,12,73800,1,2,"South","Urban",48.611,3,1,3.5,"Almost all (>90%)",1,1,1,"Never married",0,0,32,35,0,0,0,0.477611940298507,0.522388059701492,0,0
3965,"F",1984-03-01,12,0,"Non-Black / Non-Hispanic",16,16,257370.333333333,1,2,"South","Urban",83.563,3,1,3.5,"Almost all (>90%)",0,1,1,"Never married",0,0,266,511,0,0,0,0.342342342342342,0.657657657657658,0,0
3966,"F",1982-09-01,14,0,"Non-Black / Non-Hispanic",20,18,246474,1,1,"South","Urban",95.192,4,1,3.5,"Almost all (>90%)",0,1,1,"Never married",0,5,66,768,0,0,0.00595947556615018,0.0786650774731824,0.915375446960667,0,0
3967,"M",1982-05-01,14,1,"Non-Black / Non-Hispanic",NA,NA,180209.666666667,0,3,"South","Urban",88.964,2.5,1,3,"About 75%",4,0,1,"Never married",0,0,2,873,0,0,0,0.00228571428571429,0.997714285714286,0,0
3968,"F",1983-03-01,13,0,"Non-Black / Non-Hispanic",14,13,82158,1,1,"South","Urban",NA,2.5,1,2.5,"Almost all (>90%)",0,1,1,"Never married",0,4,641,169,0,0,0.00491400491400491,0.787469287469287,0.207616707616708,0,0
3969,"M",1983-05-01,13,1,"Non-Black / Non-Hispanic",16,16,49966.6666666667,0,3,"South","Urban",NA,3.5,0,3,"About 75%",1,1,1,"Never married",0,74,2,728,0,0,0.0920398009950249,0.00248756218905473,0.90547263681592,0,0
3970,"F",1980-03-01,16,0,"Non-Black / Non-Hispanic",10,15,29333.3333333333,0,4,"South","Rural",90.829,3.5,1,3,"About 75%",7,1,0,"Never married",0,45,696,232,0,0,0.0462487153134635,0.715313463514902,0.238437821171634,0,0
3971,"F",1983-10-01,13,0,"Non-Black / Non-Hispanic",10,15,40500,NA,4,"South","Rural",91.959,2.5,1,4,"About 75%",0,1,1,"Never married",0,42,150,597,0,0,0.0532319391634981,0.190114068441065,0.756653992395437,0,0
3972,"F",1981-07-01,15,0,"Non-Black / Non-Hispanic",12,10,6650,0,2,"South","Rural",34.112,3.5,0,3,"About half (50%)",2,0,0,"Never married",0,26,143,734,0,0,0.0287929125138427,0.158361018826135,0.812846068660022,0,0
3973,"F",1982-04-01,14,1,"Black",12,12,49100,0,7,"South","Rural",2.995,2,0,3,"About 75%",1,1,1,"Never married",0,0,16,850,0,0,0,0.0184757505773672,0.981524249422633,0,0
3974,"M",1984-08-01,12,0,"Black",12,12,47566.6666666667,1,7,"South","Rural",26.896,3,1,3,"About 25%",1,1,1,"Never married",0,21,39,681,0,0,0.0283400809716599,0.0526315789473684,0.919028340080972,0,0
3975,"F",1981-05-01,15,0,"Non-Black / Non-Hispanic",16,16,80300,1,2,"South","Rural",NA,3.5,1,3.5,"About 75%",1,1,1,"Never married",0,0,62,876,0,0,0,0.0660980810234542,0.933901918976546,0,0
3976,"F",1983-02-01,13,1,"Non-Black / Non-Hispanic",12,14,66433.3333333333,NA,NA,"South","Rural",63.859,3,1,2,"About half (50%)",7,0,1,"Never married",0,0,33,815,0,0,0,0.0389150943396226,0.961084905660377,0,0
3977,"F",1984-11-01,12,0,"Non-Black / Non-Hispanic",12,10,40000,0,2,"Non-interview","Non-interview",NA,NA,1,3.5,"About 75%",0,1,1,"Never married",1,2,0,331,0,0,0.00600600600600601,0,0.993993993993994,0,0
3978,"F",1981-04-01,15,1,"Non-Black / Non-Hispanic",16,17,39200,0,3,"South","Urban",29.481,3.5,1,3.5,"About 75%",0,1,1,"Never married",0,4,4,614,0,0,0.00643086816720257,0.00643086816720257,0.987138263665595,0,0
3979,"F",1980-11-01,16,0,"Non-Black / Non-Hispanic",12,12,61000,1,7,"South","Urban",23.138,3.5,1,4,"About half (50%)",2,1,1,"Never married",0,12,104,820,0,0,0.0128205128205128,0.111111111111111,0.876068376068376,0,0
3980,"M",1983-06-01,13,0,"Non-Black / Non-Hispanic",12,12,61000,1,7,"South","Urban",78.098,4,1,3.5,"About 75%",0,1,1,"Never married",0,86,17,705,0,0,0.106435643564356,0.021039603960396,0.872524752475248,0,0
3982,"F",1981-02-01,15,1,"Non-Black / Non-Hispanic",16,14,35250,1,1,"South","Urban",50.632,4,1,3.5,"About 75%",0,1,1,"Never married",0,54,516,338,28,0,0.0576923076923077,0.551282051282051,0.361111111111111,0.0299145299145299,0
3983,"F",1984-02-01,12,0,"Non-Black / Non-Hispanic",12,10,57140,0,2,"South","Urban",80.897,3.5,1,2.5,"About 75%",1,1,1,"Never married",0,0,0,771,0,0,0,0,1,0,0
3984,"F",1982-09-01,14,0,"Non-Black / Non-Hispanic",13,14,18041,0,2,"South","Invalid Skip",7.752,3.5,0,3,"Almost all (>90%)",0,1,0,"Never married",0,16,758,93,0,0,0.0184544405997693,0.874279123414072,0.107266435986159,0,0
3985,"F",1981-03-01,15,0,"Non-Black / Non-Hispanic",14,12,35075,1,0,"South","Rural",NA,2.5,1,3.5,"Almost all (>90%)",2,1,1,"Never married",0,11,21,381,0,0,0.026634382566586,0.0508474576271186,0.922518159806295,0,0
3986,"M",1983-02-01,13,0,"Non-Black / Non-Hispanic",14,12,35075,1,0,"South","Urban",NA,2.5,0,3,"About half (50%)",2,1,1,"Never married",0,21,28,673,0,0,0.0290858725761773,0.038781163434903,0.93213296398892,0,0
3987,"M",1980-10-01,16,0,"Non-Black / Non-Hispanic",16,12,246474,1,1,"South","Rural",18.439,2.5,0,1.5,"About 75%",1,1,1,"Never married",0,34,1,234,0,0,0.12639405204461,0.00371747211895911,0.869888475836431,0,0
3988,"M",1980-09-01,16,1,"Non-Black / Non-Hispanic",20,20,181118,1,0,"South","Rural",84.913,3.5,0,4,"Almost all (>90%)",1,1,1,"Never married",0,0,0,274,0,0,0,0,1,0,0
3989,"F",1981-09-01,15,1,"Non-Black / Non-Hispanic",18,14,168237,1,0,"South","Urban",99.379,2.5,0,4,"Almost all (>90%)",0,1,1,"Never married",0,0,40,136,0,0,0,0.227272727272727,0.772727272727273,0,0
3990,"F",1982-02-01,14,0,"Non-Black / Non-Hispanic",12,14,68300,1,5,"Non-interview","Non-interview",35.34,2.5,0,2.5,"About 75%",1,1,0,"Never married",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3991,"M",1980-05-01,16,0,"Non-Black / Non-Hispanic",14,16,21503.3333333333,0,1,"South","Rural",28.1,2.5,0,2,"About 25%",5,0,0,"Never married",0,15,114,748,0,0,0.0171037628278221,0.129988597491448,0.85290763968073,0,0
3992,"F",1980-10-01,16,0,"Non-Black / Non-Hispanic",14,12,31020,0,3,"South","Rural",37.994,2.5,1,2.5,"About 75%",1,1,1,"Never married",0,0,0,649,0,0,0,0,1,0,0
3993,"M",1984-05-01,12,0,"Non-Black / Non-Hispanic",14,12,15673.3333333333,0,3,"South","Rural",31.022,2.5,0,1.5,"About half (50%)",3,1,1,"Married",1,53,7,701,0,0,0.0696452036793692,0.00919842312746386,0.921156373193167,0,0
3994,"M",1984-09-01,12,0,"Non-Black / Non-Hispanic",16,12,74850,0,2,"South","Rural",82.895,3.5,1,3.5,"About 75%",2,1,0,"Never married",0,0,0,117,0,0,0,0,1,0,0
3995,"M",1983-09-01,13,0,"Non-Black / Non-Hispanic",12,10,18166.6666666667,0,4,"South","Urban",1.21,2.5,0,2.5,"About 75%",0,1,1,"Never married",0,63,54,715,0,0,0.0757211538461538,0.0649038461538462,0.859375,0,0
3997,"M",1980-03-01,16,0,"Non-Black / Non-Hispanic",11,12,NA,1,2,"South","Urban",13.266,3.5,1,3.5,"About 75%",5,0,1,"Never married",0,1,0,372,0,0,0.00268096514745308,0,0.997319034852547,0,0
3998,"M",1984-03-01,12,1,"Non-Black / Non-Hispanic",16,14,NA,0,2,"South","Urban",45.561,3.5,1,3.5,"About 75%",0,1,1,"Never married",0,13,2,751,0,0,0.0169712793733681,0.00261096605744125,0.98041775456919,0,0
4000,"F",1980-10-01,16,1,"Non-Black / Non-Hispanic",10,9,46817,1,4,"South","Rural",77.97,4,0,4,"About 75%",0,1,1,"Never married",0,0,0,938,0,0,0,0,1,0,0
4001,"M",1981-08-01,15,0,"Non-Black / Non-Hispanic",13,12,153271.5,1,3,"South","Rural",NA,2,0,2.5,"About 75%",6,0,1,"Never married",0,0,0,895,0,0,0,0,1,0,0
4002,"M",1982-05-01,14,0,"Non-Black / Non-Hispanic",14,12,116000,1,5,"South","Urban",80.175,3.5,0,3.5,"About 75%",2,1,1,"Never married",0,0,0,861,0,0,0,0,1,0,0
4003,"M",1980-04-01,16,1,"Non-Black / Non-Hispanic",17,12,76800,1,2,"South","Rural",95.276,4,0,4,"About half (50%)",2,0,1,"Never married",0,26,113,841,0,0,0.026530612244898,0.11530612244898,0.858163265306122,0,0
4004,"M",1983-04-01,13,0,"Hispanic",17,12,89550,1,2,"South","Rural",81.914,3.5,0,3.5,"About half (50%)",1,1,1,"Never married",0,34,19,567,0,0,0.0548387096774194,0.0306451612903226,0.914516129032258,0,0
4005,"M",1980-12-01,16,1,"Non-Black / Non-Hispanic",12,11,72524,0,0,"South","Rural",41.692,2,0,2.5,"About half (50%)",0,1,1,"Never married",0,0,44,887,0,0,0,0.0472610096670247,0.952738990332975,0,0
4006,"M",1984-01-01,12,0,"Hispanic",13,12,40328.5,1,2,"South","Rural",31.636,3.5,0,2.5,"Almost all (>90%)",0,1,1,"Never married",0,0,7,570,0,0,0,0.0121317157712305,0.98786828422877,0,0
4008,"M",1983-09-01,13,1,"Non-Black / Non-Hispanic",12,13,119100,1,6,"South","Rural",76.716,2.5,0,3.5,"About 25%",0,1,1,"Never married",0,0,0,811,0,0,0,0,1,0,0
4009,"M",1981-09-01,15,0,"Non-Black / Non-Hispanic",12,13,18194,NA,NA,"South","Rural",59.169,2,0,3.5,"About half (50%)",1,1,1,"Never married",0,0,1,887,0,0,0,0.00112612612612613,0.998873873873874,0,0
4010,"F",1980-02-01,16,0,"Non-Black / Non-Hispanic",16,15,NA,0,3,"South","Rural",40.462,2.5,1,2.5,"About half (50%)",0,1,1,"Never married",0,0,280,693,0,0,0,0.287769784172662,0.712230215827338,0,0
4011,"M",1981-06-01,15,1,"Non-Black / Non-Hispanic",14,14,65500,1,3,"South","Rural",97.1,4,1,3.5,"About 75%",1,1,1,"Never married",0,0,0,0,0,906,0,0,0,0,1
4012,"F",1982-05-01,14,1,"Non-Black / Non-Hispanic",15,16,80083.3333333333,1,1,"South","Rural",48.17,3,1,3,"About half (50%)",0,1,1,"Never married",0,13,2,847,0,0,0.0150812064965197,0.00232018561484919,0.982598607888631,0,0
4013,"M",1984-06-01,12,1,"Non-Black / Non-Hispanic",15,16,36833.3333333333,1,1,"South","Rural",82.439,2.5,0,3.5,"About half (50%)",0,1,1,"Never married",0,0,0,754,0,0,0,0,1,0,0
4014,"M",1980-07-01,16,0,"Non-Black / Non-Hispanic",10,14,36100,1,1,"South","Rural",74.589,2.5,0,2,"About 75%",4,1,1,"Never married",0,22,16,819,0,0,0.0256709451575263,0.0186697782963827,0.955659276546091,0,0
4015,"F",1984-06-01,12,0,"Non-Black / Non-Hispanic",14,13,33500,0,6,"North Central","Rural",50.945,2.5,0,2.5,"Almost none (<10%)",1,1,1,"Never married",0,0,311,438,0,0,0,0.415220293724967,0.584779706275033,0,0
4016,"M",1981-08-01,15,0,"Non-Black / Non-Hispanic",12,10,10360,0,2,"South","Rural",84.179,4,0,3.5,"About half (50%)",4,1,1,"Never married",0,0,0,0,0,895,0,0,0,0,1
4017,"F",1984-10-01,12,0,"Non-Black / Non-Hispanic",12,10,18610,NA,2,"South","Rural",86.312,3.5,0,4,"About 75%",2,1,1,"Never married",0,0,18,520,0,0,0,0.033457249070632,0.966542750929368,0,0
4018,"F",1980-06-01,16,1,"Non-Black / Non-Hispanic",12,14,84500,NA,NA,"South","Urban",68.486,4,0,3.5,"Almost all (>90%)",0,1,1,"Never married",0,0,18,970,0,0,0,0.0182186234817814,0.981781376518219,0,0
4019,"F",1984-04-01,12,0,"Non-Black / Non-Hispanic",12,11,66500,1,2,"South","Urban",62.473,3.5,1,3,"Almost all (>90%)",0,1,1,"Never married",0,6,5,673,74,0,0.0079155672823219,0.00659630606860158,0.887862796833773,0.0976253298153034,0
4020,"F",1980-01-01,16,0,"Non-Black / Non-Hispanic",12,13,80750,1,2,"South","Urban",NA,4,0,3.5,"About half (50%)",0,1,1,"Never married",0,44,155,787,0,0,0.0446247464503043,0.157200811359026,0.798174442190669,0,0
4021,"M",1981-01-01,15,0,"Non-Black / Non-Hispanic",12,12,13250,NA,NA,"South","Urban",51.512,2,0,2,"About half (50%)",5,1,1,"Never married",0,0,2,947,0,0,0,0.00210748155953635,0.997892518440464,0,0
4022,"F",1984-01-01,12,1,"Non-Black / Non-Hispanic",NA,NA,27263.3333333333,0,1,"South","Urban",89.509,3.5,1,3.5,"About 75%",0,1,1,"Never married",0,34,0,644,0,0,0.0501474926253687,0,0.949852507374631,0,0
4023,"F",1982-11-01,14,0,"Non-Black / Non-Hispanic",14,14,53773.5,0,2,"South","Urban",71.064,4,1,4,"About half (50%)",0,1,1,"Never married",0,0,28,183,0,0,0,0.132701421800948,0.867298578199052,0,0
4024,"F",1982-11-01,14,1,"Black",15,13,98375,1,4,"South","Urban",55.552,3.5,1,3.5,"Almost all (>90%)",1,1,1,"Never married",0,0,1,832,0,0,0,0.00120048019207683,0.998799519807923,0,0
4025,"M",1982-01-01,14,0,"Non-Black / Non-Hispanic",12,12,34500,1,2,"South","Urban",30.962,3,0,4,"About 75%",3,1,1,"Never married",0,39,271,579,0,0,0.0438695163104612,0.304836895388077,0.651293588301462,0,0
4026,"F",1981-04-01,15,1,"Non-Black / Non-Hispanic",16,16,38533.3333333333,0,2,"South","Urban",82.367,3.5,0,4,"About half (50%)",6,1,1,"Never married",0,0,81,845,0,0,0,0.0874730021598272,0.912526997840173,0,0
4027,"F",1982-04-01,14,1,"Non-Black / Non-Hispanic",NA,NA,60613.3333333333,1,1,"South","Urban",NA,3.5,0,3.5,"Almost all (>90%)",8,1,1,"Never married",0,104,169,593,0,0,0.120092378752887,0.195150115473441,0.684757505773672,0,0
4028,"F",1981-10-01,15,0,"Non-Black / Non-Hispanic",17,16,29500,0,2,"South","Urban",67.295,2.5,0,2,"About 75%",1,0,1,"Never married",0,59,407,421,0,0,0.0665163472378805,0.458850056369786,0.474633596392334,0,0
4029,"M",1984-12-01,12,0,"Non-Black / Non-Hispanic",12,16,1e+05,0,2,"South","Urban",29.708,3.5,0,3,"About 75%",7,1,1,"Never married",0,0,14,732,0,0,0,0.0187667560321716,0.981233243967828,0,0
4030,"M",1981-12-01,15,0,"Non-Black / Non-Hispanic",12,12,50476,0,3,"South","Urban",61.733,1.5,0,3.5,"About half (50%)",3,1,1,"Never married",0,0,591,334,0,0,0,0.638918918918919,0.361081081081081,0,0
4031,"M",1981-06-01,15,0,"Non-Black / Non-Hispanic",12,12,44514.3333333333,0,3,"South","Urban",37.429,2.5,0,2.5,NA,2,1,1,"Married",0,0,65,839,0,0,0,0.0719026548672566,0.928097345132743,0,0
4032,"F",1980-04-01,16,0,"Non-Black / Non-Hispanic",NA,16,42000,NA,NA,"South","Urban",79.132,3.5,0,3.5,"Almost all (>90%)",2,1,1,"Never married",0,15,95,858,0,0,0.015495867768595,0.0981404958677686,0.886363636363636,0,0
4033,"M",1981-12-01,15,0,"Non-Black / Non-Hispanic",NA,16,48700,NA,NA,"South","Urban",47.261,2.5,0,3.5,"Almost all (>90%)",7,1,1,"Never married",0,26,306,492,0,0,0.0315533980582524,0.371359223300971,0.597087378640777,0,0
4034,"F",1981-07-01,15,0,"Non-Black / Non-Hispanic",14,14,84135.5,1,4,"South","Urban",76.785,2.5,0,2.5,"About 75%",0,1,1,"Never married",0,85,347,470,0,0,0.0942350332594235,0.38470066518847,0.521064301552106,0,0
4036,"F",1982-09-01,14,0,"Non-Black / Non-Hispanic",12,9,32700,0,2,"South","Urban",17.482,3,0,2.5,"Almost all (>90%)",0,1,1,"Never married",0,0,35,0,0,0,0,1,0,0,0
4037,"M",1981-08-01,15,0,"Non-Black / Non-Hispanic",13,12,73750,1,1,"South","Urban",50.927,3.5,0,2.5,"About half (50%)",1,1,1,"Never married",0,0,0,895,0,0,0,0,1,0,0
4038,"M",1982-07-01,14,0,"Non-Black / Non-Hispanic",NA,12,5050,0,0,"South","Urban",60.022,3.5,1,2.5,"About 75%",1,1,1,"Never married",0,0,0,873,0,0,0,0,1,0,0
4039,"F",1984-03-01,12,0,"Black",NA,16,62125,1,14,"South","Urban",57.287,3.5,1,3.5,"About half (50%)",4,1,1,"Never married",0,16,101,524,0,161,0.0199501246882793,0.125935162094763,0.653366583541147,0,0.20074812967581
4040,"F",1982-04-01,14,0,"Non-Black / Non-Hispanic",12,12,51236,1,4,"South","Urban",98.952,4,1,4,"About half (50%)",1,1,1,"Never married",0,42,4,812,0,0,0.048951048951049,0.00466200466200466,0.946386946386946,0,0
4041,"M",1983-09-01,13,1,"Non-Black / Non-Hispanic",12,12,69325,1,4,"South","Urban",82.357,4,1,4,"About 75%",0,1,1,"Never married",0,0,27,759,0,0,0,0.0343511450381679,0.965648854961832,0,0
4042,"F",1980-08-01,16,0,"Non-Black / Non-Hispanic",12,12,14666.6666666667,0,3,"South","Unknown",74.997,4,0,3.5,"About half (50%)",0,1,1,"Never married",0,26,23,805,0,0,0.0304449648711944,0.0269320843091335,0.942622950819672,0,0
4043,"M",1980-02-01,16,0,"Non-Black / Non-Hispanic",10,NA,0,0,7,"South","Urban",12.203,1,0,2,"About 25%",5,1,1,"Never married",0,10,90,80,38,0,0.0458715596330275,0.412844036697248,0.36697247706422,0.174311926605505,0
4044,"M",1983-09-01,13,0,"Non-Black / Non-Hispanic",12,12,0,0,7,"Non-interview","Non-interview",17.032,NA,0,2.5,"About 25%",7,0,1,"Never married",0,5,45,120,0,0,0.0294117647058824,0.264705882352941,0.705882352941177,0,0
4045,"M",1983-07-01,13,0,"Non-Black / Non-Hispanic",16,12,51250,0,3,"South","Urban",NA,1.5,1,3,"Almost all (>90%)",0,1,1,"Never married",0,133,167,501,0,5,0.165012406947891,0.207196029776675,0.621588089330025,0,0.00620347394540943
4046,"F",1981-04-01,15,0,"Black",12,17,11175.5,0,4,"South","Urban",23.807,4,0,3.5,"About 75%",1,1,1,"Never married",0,76,53,795,0,0,0.0822510822510823,0.0573593073593074,0.86038961038961,0,0
4047,"F",1984-11-01,12,0,"Black",12,17,23800,0,4,"South","Urban",25.528,3,0,2.5,"About half (50%)",0,1,1,"Never married",0,1,72,611,43,0,0.00137551581843191,0.0990371389270977,0.840440165061898,0.0591471801925722,0
4048,"M",1980-07-01,16,0,"Non-Black / Non-Hispanic",10,12,35690,0,4,"South","Urban",0.297,2.5,0,2.5,"About 75%",7,1,0,"Never married",0,63,206,587,0,0,0.0735981308411215,0.240654205607477,0.685747663551402,0,0
4049,"F",1981-01-01,15,0,"Non-Black / Non-Hispanic",12,12,57880,1,3,"South","Urban",56.619,4,1,4,"Almost all (>90%)",0,1,1,"Never married",0,0,558,369,0,0,0,0.601941747572815,0.398058252427184,0,0
4050,"M",1980-10-01,16,0,"Non-Black / Non-Hispanic",12,12,48068,0,2,"South","Urban",83.346,2.5,0,3.5,"About half (50%)",0,1,1,"Never married",0,0,0,263,0,0,0,0,1,0,0
4051,"M",1981-10-01,15,0,"Non-Black / Non-Hispanic",12,12,28034,0,2,"South","Urban",27.025,2.5,0,2.5,"About half (50%)",3,1,1,"Never married",0,6,2,697,0,0,0.00851063829787234,0.00283687943262411,0.988652482269504,0,0
4052,"F",1980-05-01,16,0,"Non-Black / Non-Hispanic",8,9,28860.6666666667,0,4,"South","Urban",26.62,2.5,0,3,"About half (50%)",6,1,1,"Never married",0,11,67,887,0,0,0.0113989637305699,0.0694300518134715,0.919170984455959,0,0
4053,"F",1980-11-01,16,0,"Non-Black / Non-Hispanic",NA,NA,6250,1,7,"South","Urban",95.875,4,1,4,"About 75%",0,1,1,"Never married",0,6,1,930,0,0,0.0064034151547492,0.00106723585912487,0.992529348986126,0,0
4054,"M",1981-02-01,15,0,"Hispanic",6,13,43816,1,NA,"South","Urban",38.105,3.5,0,2,"About half (50%)",0,1,1,"Never married",0,51,56,821,0,0,0.0549568965517241,0.0603448275862069,0.884698275862069,0,0
4055,"F",1982-04-01,14,0,"Hispanic",6,13,26210.6666666667,0,NA,"South","Urban",22.344,2.5,0,2,"About 25%",2,0,0,"Never married",0,1,13,856,0,0,0.00114942528735632,0.0149425287356322,0.983908045977012,0,0
4057,"M",1981-05-01,15,0,"Non-Black / Non-Hispanic",12,12,56000.5,1,2,"South","Urban",58.151,2.5,0,2.5,"About half (50%)",1,1,1,"Never married",0,4,1,903,0,0,0.00440528634361234,0.00110132158590308,0.994493392070485,0,0
4058,"F",1982-10-01,14,0,"Hispanic",12,12,60000.5,1,2,"South","Urban",45.178,3.5,0,3,"About half (50%)",0,1,1,"Never married",0,3,430,402,0,0,0.00359281437125748,0.51497005988024,0.481437125748503,0,0
4059,"M",1984-06-01,12,0,"Non-Black / Non-Hispanic",9,10,29530,1,7,"South","Urban",20.201,3.5,0,2.5,"About half (50%)",3,1,1,"Never married",0,0,0,760,0,0,0,0,1,0,0
4060,"F",1983-10-01,13,0,"Non-Black / Non-Hispanic",12,11,22420,0,8,"South","Urban",23.44,2.5,0,3.5,"About 25%",0,1,1,"Never married",0,8,316,53,0,0,0.0212201591511936,0.838196286472148,0.140583554376658,0,0
4061,"F",1981-09-01,15,0,"Non-Black / Non-Hispanic",NA,NA,18050,0,0,"South","Urban",51.869,2.5,0,2.5,"About half (50%)",1,1,1,"Never married",0,14,214,259,0,0,0.0287474332648871,0.439425051334702,0.531827515400411,0,0
4062,"F",1980-12-01,16,0,"Non-Black / Non-Hispanic",15,12,20200,1,2,"South","Urban",97.934,4,0,4,"About 75%",0,1,1,"Never married",0,21,11,901,0,0,0.022508038585209,0.0117899249732047,0.965702036441586,0,0
4063,"M",1981-12-01,15,0,"Black",12,12,40000,NA,NA,"South","Urban",63.423,3,0,3.5,"About 75%",5,1,1,"Never married",0,6,9,864,0,0,0.0068259385665529,0.0102389078498294,0.982935153583618,0,0
4064,"M",1981-11-01,15,1,"Non-Black / Non-Hispanic",16,14,65200,0,5,"South","Urban",86.453,3.5,0,3.5,"About half (50%)",0,1,1,"Never married",0,0,1,881,0,0,0,0.00113378684807256,0.998866213151927,0,0
4065,"M",1980-08-01,16,0,"Non-Black / Non-Hispanic",12,12,78000,NA,NA,"South","Urban",77.986,3.5,0,1.5,"About 75%",5,1,1,"Never married",0,23,98,201,0,0,0.0714285714285714,0.304347826086957,0.624223602484472,0,0
4067,"F",1984-01-01,12,0,"Non-Black / Non-Hispanic",12,12,54000,1,4,"South","Urban",81.606,2.5,0,2,"About 75%",1,1,1,"Never married",0,34,479,273,0,0,0.0432569974554707,0.60941475826972,0.347328244274809,0,0
4068,"M",1980-10-01,16,0,"Black",12,11,1500,NA,NA,"South","Urban",NA,3.5,0,3.5,"Almost all (>90%)",1,1,1,"Never married",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4070,"M",1984-12-01,12,0,"Non-Black / Non-Hispanic",19,19,24000,1,1,"South","Rural",NA,4,1,4,NA,1,1,1,"Never married",0,0,0,0,0,725,0,0,0,0,1
4071,"F",1984-04-01,12,0,"Non-Black / Non-Hispanic",13,14,62383.3333333333,0,6,"South","Rural",48.261,3,0,3.5,"Almost none (<10%)",0,1,1,"Never married",0,0,9,756,0,0,0,0.0117647058823529,0.988235294117647,0,0
4072,"M",1981-05-01,15,0,"Non-Black / Non-Hispanic",12,10,29686.6666666667,0,3,"South","Rural",68.505,3.5,0,3.5,"Almost none (<10%)",3,0,1,"Never married",0,0,0,909,0,0,0,0,1,0,0
4073,"M",1984-03-01,12,0,"Non-Black / Non-Hispanic",12,13,69625,1,4,"South","Unknown",19.289,3,0,2.5,"About half (50%)",4,1,0,"Never married",0,0,3,787,0,0,0,0.00379746835443038,0.99620253164557,0,0
4074,"F",1984-12-01,12,0,"Non-Black / Non-Hispanic",10,12,18000,0,5,"South","Unknown",66.855,3.5,0,3.5,"About half (50%)",4,1,1,"Never married",1,4,40,686,0,0,0.00547945205479452,0.0547945205479452,0.93972602739726,0,0
4075,"F",1983-01-01,13,0,"Non-Black / Non-Hispanic",10,10,27000,0,9,"South","Rural",82.276,3.5,0,2.5,"About 75%",1,1,1,"Never married",0,51,483,286,0,0,0.0621951219512195,0.589024390243902,0.348780487804878,0,0
4076,"F",1984-04-01,12,0,"Non-Black / Non-Hispanic",10,10,19940,0,9,"South","Rural",39.257,2,0,1.5,"About half (50%)",3,1,1,"Never married",0,4,15,765,0,0,0.00510204081632653,0.0191326530612245,0.975765306122449,0,0
4077,"M",1983-09-01,13,0,"Non-Black / Non-Hispanic",16,16,108650,1,4,"South","Rural",3.086,2,0,2.5,NA,0,1,0,"Never married",0,1,1,712,0,0,0.00140056022408964,0.00140056022408964,0.997198879551821,0,0
